date,stablecoin_name,price,circulating_supply_usd,total_volume_usd,tvl_global_usd
2017-11-09,USDT,1.008180022239685,465644400.0,358188000,558773280.0
2017-11-10,USDT,1.0060100555419922,983379820.8000001,756446016,1180055784.96
2017-11-11,USDT,1.0089900493621826,970096358.4,746227968,1164115630.08
2017-11-12,USDT,1.012470006942749,1905878041.6000001,1466060032,2287053649.92
2017-11-13,USDT,1.0093499422073364,998249241.6,767884032,1197899089.92
2017-11-14,USDT,1.0068299770355225,558815379.2,429857984,670578455.0400001
2017-11-15,USDT,1.0031800270080566,584572310.4,449671008,701486772.4799999
2017-11-16,USDT,1.002120018005371,845362668.8000001,650278976,1014435202.5600001
2017-11-17,USDT,1.001389980316162,831217420.8000001,639398016,997460904.96
2017-11-18,USDT,1.002310037612915,764576800.0,588136000,917492160.0
2017-11-19,USDT,1.0024399757385254,631478889.6,485752992,757774667.52
2017-11-20,USDT,1.0019199848175049,584473510.4,449595008,701368212.4799999
2017-11-21,USDT,0.9960470199584961,809443731.2,622649024,971332477.44
2017-11-22,USDT,1.0001499652862549,649755600.0,499812000,779706720.0
2017-11-23,USDT,0.9946309924125671,956647910.4,735883008,1147977492.48
2017-11-24,USDT,1.00232994556427,1103216358.4,848627968,1323859630.0800002
2017-11-25,USDT,1.0054099559783936,847584358.4,651987968,1017101230.0799999
2017-11-26,USDT,1.008679986000061,827387558.4,636451968,992865070.0799999
2017-11-27,USDT,1.001289963722229,1019768089.6,784436992,1223721707.52
2017-11-28,USDT,1.0001399517059326,1033193241.6,794764032,1239831889.92
2017-11-29,USDT,0.9906060099601746,2173756083.2000003,1672120064,2608507299.84
2017-11-30,USDT,1.0081000328063965,1357160979.2,1043969984,1628593175.04
2017-12-01,USDT,1.0097800493240356,974214758.4,749395968,1169057710.08
2017-12-02,USDT,0.9996539950370789,883935020.8000001,679950016,1060722024.96
2017-12-03,USDT,1.0006599426269531,1230773689.6000001,946748992,1476928427.5200002
2017-12-04,USDT,1.0036699771881104,869063020.8000001,668510016,1042875624.96
2017-12-05,USDT,1.0019700527191162,1058389779.2,814145984,1270067735.04
2017-12-06,USDT,1.009909987449646,1665937062.4,1281490048,1999124474.88
2017-12-07,USDT,1.0316599607467651,2173092979.2000003,1671609984,2607711575.0400004
2017-12-08,USDT,1.0176000595092773,2590939020.8,1993030016,3109126824.96
2017-12-09,USDT,1.0171300172805786,2078582937.6000001,1598909952,2494299525.12
2017-12-10,USDT,1.0177500247955322,2144350041.6000001,1649500032,2573220049.92
2017-12-11,USDT,1.0185600519180298,2004755916.8,1542119936,2405707100.16
2017-12-12,USDT,1.0778800249099731,2913091916.8,2240839936,3495710300.1600003
2017-12-13,USDT,1.0271600484848022,2857581875.2000003,2198139904,3429098250.2400002
2017-12-14,USDT,1.0081900358200073,3037033958.4,2336179968,3644440750.08
2017-12-15,USDT,1.0161000490188599,2657849958.4,2044499968,3189419950.08
2017-12-16,USDT,1.0074199438095093,2070548979.2,1592729984,2484658775.04
2017-12-17,USDT,1.0092400312423706,2510326041.6,1931020032,3012391249.9199996
2017-12-18,USDT,1.0130200386047363,3272399104.0,2517230080,3926878924.7999997
2017-12-19,USDT,1.0106799602508545,3996018124.8,3073860096,4795221749.76
2017-12-20,USDT,1.0001800060272217,4877327104.0,3751790080,5852792524.8
2017-12-21,USDT,1.0092099905014038,4038736000.0,3106720000,4846483200.0
2017-12-22,USDT,1.0179500579833984,6094334771.2,4687949824,7313201725.44
2017-12-23,USDT,1.045259952545166,3059862041.6,2353740032,3671834449.9199996
2017-12-24,USDT,1.0230300426483154,3395066854.4,2611589888,4074080225.2799997
2017-12-25,USDT,1.0111299753189087,2220894041.6,1708380032,2665072849.9199996
2017-12-26,USDT,1.0040700435638428,2411214041.6,1854780032,2893456849.9199996
2017-12-27,USDT,1.003659963607788,2521934937.6,1939949952,3026321925.12
2017-12-28,USDT,1.0065900087356567,2874832896.0,2211409920,3449799475.2
2017-12-29,USDT,1.0056400299072266,2507817062.4,1929090048,3009380474.88
2017-12-30,USDT,1.0213500261306763,3524377958.4,2711059968,4229253550.08
2017-12-31,USDT,1.0122599601745605,2505113062.4,1927010048,3006135674.88
2018-01-01,USDT,1.0072799921035767,2190889958.4,1685299968,2629067950.08
2018-01-02,USDT,1.0048999786376953,3426617958.4,2635859968,4111941550.08
2018-01-03,USDT,1.0134400129318237,3213196979.2000003,2471689984,3855836375.0400004
2018-01-04,USDT,1.0025299787521362,4160169062.4,3200130048,4992202874.88
2018-01-05,USDT,0.9986339807510376,4025606041.6,3096620032,4830727249.92
2018-01-06,USDT,1.0089900493621826,3406104166.4,2620080128,4087324999.68
2018-01-07,USDT,1.0015699863433838,3039634124.8,2338180096,3647560949.76
2018-01-08,USDT,1.0093200206756592,4960474854.400001,3815749888,5952569825.280001
2018-01-09,USDT,1.0059900283813477,3596034124.8,2766180096,4315240949.76
2018-01-10,USDT,1.0012799501419067,4146818124.8,3189860096,4976181749.76
2018-01-11,USDT,1.001710057258606,4993443020.8,3841110016,5992131624.96
2018-01-12,USDT,1.0060800313949585,3468685875.2000003,2668219904,4162423050.2400002
2018-01-13,USDT,1.002020001411438,3587843916.8,2759879936,4305412700.16
2018-01-14,USDT,1.0161199569702148,3848533145.6,2960410112,4618239774.719999
2018-01-15,USDT,1.0066200494766235,3324333875.2000003,2557179904,3989200650.2400002
2018-01-16,USDT,1.0341500043869019,7218808729.6,5552929792,8662570475.52
2018-01-17,USDT,1.0145299434661865,7265491916.8,5588839936,8718590300.16
2018-01-18,USDT,1.023110032081604,5592990208.0,4302300160,6711588249.599999
2018-01-19,USDT,1.004539966583252,3740086937.6,2876989952,4488104325.12
2018-01-20,USDT,1.0011099576950073,3825613875.2000003,2942779904,4590736650.24
2018-01-21,USDT,0.9998610019683838,4292613145.6000004,3302010112,5151135774.72
2018-01-22,USDT,1.0050400495529175,4257369958.4,3274899968,5108843950.08
2018-01-23,USDT,1.0050499439239502,4064879104.0,3126830080,4877854924.8
2018-01-24,USDT,0.997484028339386,3406819020.8,2620630016,4088182824.96
2018-01-25,USDT,0.9995949864387512,3343509145.6,2571930112,4012210974.72
2018-01-26,USDT,1.004140019416809,3844112896.0,2957009920,4612935475.2
2018-01-27,USDT,0.9933249950408936,2667574041.6,2051980032,3201088849.9199996
2018-01-28,USDT,0.988789975643158,3310631833.6,2546639872,3972758200.3199997
2018-01-29,USDT,0.9953190088272095,2640508083.2000003,2031160064,3168609699.84
2018-01-30,USDT,0.98648601770401,4041219020.8,3108630016,4849462824.96
2018-01-31,USDT,0.9902740120887756,3463109145.6,2663930112,4155730974.72
2018-02-01,USDT,0.986939013004303,4548569958.400001,3498899968,5458283950.080001
2018-02-02,USDT,0.9907469749450684,6221630771.2,4785869824,7465956925.44
2018-02-03,USDT,1.0013099908828735,3235088896.0,2488529920,3882106675.2
2018-02-04,USDT,1.0101300477981567,3256032000.0,2504640000,3907238400.0
2018-02-05,USDT,0.9963080286979675,5302674124.8,4078980096,6363208949.76
2018-02-06,USDT,1.0100899934768677,8121424896.0,6247249920,9745709875.199999
2018-02-07,USDT,1.0013999938964844,4299801958.400001,3307539968,5159762350.080001
2018-02-08,USDT,1.0189100503921509,3206605875.2000003,2466619904,3847927050.2400002
2018-02-09,USDT,1.0021100044250488,2120481958.4,1631139968,2544578350.08
2018-02-10,USDT,1.0037000179290771,3416893875.2000003,2628379904,4100272650.2400002
2018-02-11,USDT,0.9992510080337524,3161261875.2000003,2431739904,3793514250.2400002
2018-02-12,USDT,1.0000900030136108,3194736896.0,2457489920,3833684275.2
2018-02-13,USDT,1.001099944114685,2894787916.8,2226759936,3473745500.1600003
2018-02-14,USDT,1.0007699728012085,3986047104.0,3066190080,4783256524.8
2018-02-15,USDT,1.0054099559783936,4272982937.6000004,3286909952,5127579525.12
2018-02-16,USDT,1.0020999908447266,3387565875.2000003,2605819904,4065079050.2400002
2018-02-17,USDT,1.0037000179290771,3636880000.0,2797600000,4364256000.0
2018-02-18,USDT,1.0051900148391724,4061433958.4,3124179968,4873720750.08
2018-02-19,USDT,1.0006099939346313,3310371916.8,2546439936,3972446300.16
2018-02-20,USDT,1.0006099939346313,4064086041.6,3126220032,4876903249.92
2018-02-21,USDT,1.0009700059890747,4497779020.8,3459830016,5397334824.96
2018-02-22,USDT,1.0040899515151978,3776006041.6,2904620032,4531207249.92
2018-02-23,USDT,1.0015699863433838,3659864166.4,2815280128,4391836999.68
2018-02-24,USDT,1.0028400421142578,3143023104.0,2417710080,3771627724.7999997
2018-02-25,USDT,1.0003399848937988,2559505062.4,1968850048,3071406074.88
2018-02-26,USDT,0.9995610117912292,3070873062.4,2362210048,3685047674.88
2018-02-27,USDT,1.0005199909210205,3214925875.2000003,2473019904,3857911050.2400002
2018-02-28,USDT,0.9989029765129089,3138499020.8,2414230016,3766198824.96
2018-03-01,USDT,1.0004199743270874,2971241062.4,2285570048,3565489274.88
2018-03-02,USDT,0.9997299909591675,2823925145.6,2172250112,3388710174.72
2018-03-03,USDT,1.0008699893951416,2835936896.0,2181489920,3403124275.2
2018-03-04,USDT,0.9976119995117188,2774083020.8,2133910016,3328899624.96
2018-03-05,USDT,0.9988639950752258,2895984000.0,2227680000,3475180800.0
2018-03-06,USDT,1.000499963760376,3239404979.2000003,2491849984,3887285975.04
2018-03-07,USDT,1.0024800300598145,3948594124.8,3037380096,4738312949.76
2018-03-08,USDT,1.005910038948059,3427696896.0,2636689920,4113236275.2
2018-03-09,USDT,1.0016599893569946,4071106124.8,3131620096,4885327349.76
2018-03-10,USDT,1.0051900148391724,2884453145.6,2218810112,3461343774.72
2018-03-11,USDT,1.0038399696350098,3113253145.6,2394810112,3735903774.72
2018-03-12,USDT,1.0023499727249146,2802227916.8,2155559936,3362673500.1600003
2018-03-13,USDT,0.9998430013656616,2457052083.2000003,1890040064,2948462499.84
2018-03-14,USDT,1.002750039100647,2797171020.8,2151670016,3356605224.96
2018-03-15,USDT,1.0012799501419067,2937830937.6,2259869952,3525397125.12
2018-03-16,USDT,0.9985510110855103,2433665062.4,1872050048,2920398074.88
2018-03-17,USDT,1.0016200542449951,2194296000.0,1687920000,2633155200.0
2018-03-18,USDT,1.0030800104141235,3431311104.0,2639470080,4117573324.7999997
2018-03-19,USDT,0.9898669719696045,3429516979.2000003,2638089984,4115420375.04
2018-03-20,USDT,0.996832013130188,3258215833.6,2506319872,3909859000.3199997
2018-03-21,USDT,0.999243974685669,3060057062.4,2353890048,3672068474.88
2018-03-22,USDT,0.9989820122718811,2823404979.2000003,2171849984,3388085975.0400004
2018-03-23,USDT,0.9902349710464478,2594409958.4,1995699968,3113291950.08
2018-03-24,USDT,1.0090999603271484,2321150041.6,1785500032,2785380049.9199996
2018-03-25,USDT,0.9996860027313232,1964716083.2,1511320064,2357659299.84
2018-03-26,USDT,1.0034099817276,2839148083.2000003,2183960064,3406977699.84
2018-03-27,USDT,1.0016100406646729,2666403916.8,2051079936,3199684700.1600003
2018-03-28,USDT,0.9992039799690247,2414164979.2000003,1857049984,2896997975.0400004
2018-03-29,USDT,0.9986230134963989,3232592896.0,2486609920,3879111475.2
2018-03-30,USDT,0.9989429712295532,3375904896.0,2596849920,4051085875.2
2018-03-31,USDT,1.0007699728012085,2292835916.8,1763719936,2751403100.1600003
2018-04-01,USDT,0.999809980392456,2382289062.4,1832530048,2858746874.88
2018-04-02,USDT,1.0001300573349,2016144000.0,1550880000,2419372800.0
2018-04-03,USDT,1.0003700256347656,2279576000.0,1753520000,2735491200.0
2018-04-04,USDT,1.000830054283142,2304028979.2000003,1772329984,2764834775.0400004
2018-04-05,USDT,1.0025299787521362,2092310937.6000001,1609469952,2510773125.12
2018-04-06,USDT,1.0010900497436523,1634243020.8,1257110016,1961091624.9599998
2018-04-07,USDT,0.9996439814567566,1731937958.4,1332259968,2078325550.08
2018-04-08,USDT,0.9968090057373047,1418144000.0,1090880000,1701772800.0
2018-04-09,USDT,0.9975550174713135,2182401062.4,1678770048,2618881274.88
2018-04-10,USDT,0.9973559975624084,1630134937.6000001,1253949952,1956161925.1200001
2018-04-11,USDT,1.000249981880188,2264209958.4,1741699968,2717051950.08
2018-04-12,USDT,0.9968309998512268,4727567104.0,3636590080,5673080524.8
2018-04-13,USDT,0.998894989490509,4184595916.8,3218919936,5021515100.16
2018-04-14,USDT,0.9997659921646118,2678286041.6,2060220032,3213943249.9199996
2018-04-15,USDT,0.9986019730567932,2675217958.4,2057859968,3210261550.08
2018-04-16,USDT,0.9975919723510742,2762734041.6,2125180032,3315280849.9199996
2018-04-17,USDT,0.9985560178756714,2698345062.4,2075650048,3238014074.88
2018-04-18,USDT,0.99760901927948,2745716979.2000003,2112089984,3294860375.0400004
2018-04-19,USDT,0.9971849918365479,2883139916.8,2217799936,3459767900.1600003
2018-04-20,USDT,0.998337984085083,4496531020.8,3458870016,5395837224.96
2018-04-21,USDT,0.9990140199661255,4641052083.2,3570040064,5569262499.839999
2018-04-22,USDT,0.9961959719657898,4128825958.4,3176019968,4954591150.08
2018-04-23,USDT,0.9978470206260681,3998124083.2000003,3075480064,4797748899.84
2018-04-24,USDT,1.0047600269317627,6543224729.6,5033249792,7851869675.52
2018-04-25,USDT,0.9918090105056763,7964554291.2,6126580224,9557465149.439999
2018-04-26,USDT,0.9996140003204346,5468216166.400001,4206320128,6561859399.68
2018-04-27,USDT,1.0041500329971313,5278233958.400001,4060179968,6333880750.080001
2018-04-28,USDT,0.999334990978241,5285865062.400001,4066050048,6343038074.88
2018-04-29,USDT,0.9980159997940063,6718139750.400001,5167799808,8061767700.4800005
2018-04-30,USDT,0.9989190101623535,5847972249.6,4498440192,7017566699.52
2018-05-01,USDT,1.0034899711608887,5071443020.8,3901110016,6085731624.96
2018-05-02,USDT,0.9974640011787415,4825456896.0,3711889920,5790548275.2
2018-05-03,USDT,0.9979730248451233,5600178688.0,4307829760,6720214425.599999
2018-05-04,USDT,0.9985610246658325,4998473958.400001,3844979968,5998168750.080001
2018-05-05,USDT,0.996284008026123,5003414041.6,3848780032,6004096849.92
2018-05-06,USDT,0.9972019791603088,5133517875.2,3948859904,6160221450.24
2018-05-07,USDT,0.9972370266914368,5378412083.2,4137240064,6454094499.839999
2018-05-08,USDT,1.002120018005371,4313100979.2,3317769984,5175721175.04
2018-05-09,USDT,1.0005099773406982,4207696896.0,3236689920,5049236275.2
2018-05-10,USDT,1.0013400316238403,4459260083.2,3430200064,5351112099.839999
2018-05-11,USDT,1.0022499561309814,6152978124.8,4733060096,7383573749.76
2018-05-12,USDT,1.001099944114685,5901987020.8,4539990016,7082384424.96
2018-05-13,USDT,1.003250002861023,4132829875.2000003,3179099904,4959395850.24
2018-05-14,USDT,1.001270055770874,4966364083.2,3820280064,5959636899.839999
2018-05-15,USDT,1.0011399984359741,4310072166.400001,3315440128,5172086599.68
2018-05-16,USDT,0.9999499917030334,4209647104.0,3238190080,5051576524.8
2018-05-17,USDT,1.000190019607544,3934774937.6,3026749952,4721729925.12
2018-05-18,USDT,1.0011099576950073,3967222937.6,3051709952,4760667525.12
2018-05-19,USDT,1.0003600120544434,3340089958.4,2569299968,4008107950.08
2018-05-20,USDT,0.9991170167922974,3394221875.2000003,2610939904,4073066250.2400002
2018-05-21,USDT,1.0029699802398682,3128384896.0,2406449920,3754061875.2
2018-05-22,USDT,1.0029699802398682,3142867020.8,2417590016,3771440424.96
2018-05-23,USDT,1.0040199756622314,4368780083.2,3360600064,5242536099.839999
2018-05-24,USDT,0.9988179802894592,4059523020.8,3122710016,4871427624.96
2018-05-25,USDT,1.000440001487732,3088293145.6,2375610112,3705951774.72
2018-05-26,USDT,0.9998900294303894,2433782041.6,1872140032,2920538449.9199996
2018-05-27,USDT,0.9991819858551025,2451670041.6,1885900032,2942004049.9199996
2018-05-28,USDT,1.0024900436401367,3357523020.8,2582710016,4029027624.96
2018-05-29,USDT,1.0006799697875977,3905095833.6,3003919872,4686115000.32
2018-05-30,USDT,0.9997270107269287,3157778124.8,2429060096,3789333749.76
2018-05-31,USDT,0.9980030059814453,3397341875.2000003,2613339904,4076810250.2400002
2018-06-01,USDT,1.0009900331497192,3231904000.0,2486080000,3878284800.0
2018-06-02,USDT,0.9935299754142761,4143840896.0,3187569920,4972609075.2
2018-06-03,USDT,1.000100016593933,3635190041.6,2796300032,4362228049.92
2018-06-04,USDT,1.0005199909210205,3637763916.8,2798279936,4365316700.16
2018-06-05,USDT,1.0010199546813965,3634890854.4,2796069888,4361869025.28
2018-06-06,USDT,1.00068998336792,3260867916.8,2508359936,3913041500.16
2018-06-07,USDT,0.9987499713897705,3320902041.6,2554540032,3985082449.9199996
2018-06-08,USDT,1.0017900466918945,2885453875.2000003,2219579904,3462544650.2400002
2018-06-09,USDT,1.0060800313949585,2608944000.0,2006880000,3130732800.0
2018-06-10,USDT,0.9982150197029114,4998538854.400001,3845029888,5998246625.280001
2018-06-11,USDT,1.0019299983978271,3787186124.8,2913220096,4544623349.76
2018-06-12,USDT,1.0007699728012085,3513042124.8,2702340096,4215650549.76
2018-06-13,USDT,1.0035300254821777,3973775104.0,3056750080,4768530124.8
2018-06-14,USDT,1.0039499998092651,4035472896.0,3104209920,4842567475.2
2018-06-15,USDT,1.0069500207901,3088943104.0,2376110080,3706731724.7999997
2018-06-16,USDT,1.0042400360107422,2337321958.4,1797939968,2804786350.08
2018-06-17,USDT,1.0054800510406494,2012907020.8,1548390016,2415488424.96
2018-06-18,USDT,1.0028300285339355,2696083020.8,2073910016,3235299624.96
2018-06-19,USDT,1.0002199411392212,2929381145.6,2253370112,3515257374.72
2018-06-20,USDT,0.9988290071487427,2879837875.2000003,2215259904,3455805450.2400002
2018-06-21,USDT,1.0005300045013428,2622931916.8,2017639936,3147518300.1600003
2018-06-22,USDT,1.003000020980835,4872153062.400001,3747810048,5846583674.88
2018-06-23,USDT,1.001979947090149,3251117875.2000003,2500859904,3901341450.2400002
2018-06-24,USDT,1.0051000118255615,5138406041.6,3952620032,6166087249.92
2018-06-25,USDT,1.0006200075149536,5142825958.400001,3956019968,6171391150.080001
2018-06-26,USDT,1.0005600452423096,2632643020.8,2025110016,3159171624.96
2018-06-27,USDT,0.9979349970817566,2671968000.0,2055360000,3206361600.0
2018-06-28,USDT,0.9971929788589478,3030364979.2000003,2331049984,3636437975.0400004
2018-06-29,USDT,1.0033299922943115,3227015833.6,2482319872,3872419000.3199997
2018-06-30,USDT,0.9991919994354248,3302806041.6,2540620032,3963367249.9199996
2018-07-01,USDT,0.9988210201263428,4748952166.400001,3653040128,5698742599.68
2018-07-02,USDT,0.9988589882850647,3624048896.0,2787729920,4348858675.2
2018-07-03,USDT,1.0003199577331543,3622800896.0,2786769920,4347361075.2
2018-07-04,USDT,0.9991949796676636,3429581875.2000003,2638139904,4115498250.2400002
2018-07-05,USDT,1.0061399936676025,4688007833.6,3606159872,5625609400.320001
2018-07-06,USDT,1.003159999847412,3198325145.6,2460250112,3837990174.72
2018-07-07,USDT,1.0062099695205688,2775227020.8,2134790016,3330272424.96
2018-07-08,USDT,1.0042500495910645,2784704000.0,2142080000,3341644800.0
2018-07-09,USDT,1.0075000524520874,3066128000.0,2358560000,3679353600.0
2018-07-10,USDT,1.0011999607086182,3866394854.4,2974149888,4639673825.28
2018-07-11,USDT,1.0011600255966187,3282227020.8,2524790016,3938672424.96
2018-07-12,USDT,0.9990699887275696,3125408000.0,2404160000,3750489600.0
2018-07-13,USDT,1.001420021057129,2963961062.4,2279970048,3556753274.88
2018-07-14,USDT,1.0026500225067139,2107001062.4,1620770048,2528401274.88
2018-07-15,USDT,0.9983519911766052,2495427916.8,1919559936,2994513500.1600003
2018-07-16,USDT,0.9991390109062195,3724057958.4,2864659968,4468869550.08
2018-07-17,USDT,1.0001300573349,4706649958.400001,3620499968,5647979950.080001
2018-07-18,USDT,1.002210021018982,5306639104.0,4082030080,6367966924.8
2018-07-19,USDT,0.998088002204895,4144854937.6,3188349952,4973825925.12
2018-07-20,USDT,1.0010299682617188,3994054937.6,3072349952,4792865925.12
2018-07-21,USDT,1.000040054321289,2814370124.8,2164900096,3377244149.76
2018-07-22,USDT,0.9998430013656616,2872921958.4,2209939968,3447506350.08
2018-07-23,USDT,0.9974960088729858,3651465958.4,2808819968,4381759150.08
2018-07-24,USDT,0.9965050220489502,5742503270.400001,4417310208,6891003924.4800005
2018-07-25,USDT,0.998790979385376,4568928000.0,3514560000,5482713600.0
2018-07-26,USDT,0.9979509711265564,3762850124.8,2894500096,4515420149.76
2018-07-27,USDT,0.9971179962158203,4020003020.8,3092310016,4824003624.96
2018-07-28,USDT,0.9978870153427124,2988569958.4,2298899968,3586283950.08
2018-07-29,USDT,0.9989190101623535,3125836979.2000003,2404489984,3751004375.0400004
2018-07-30,USDT,0.9989100098609924,5604833000.0,4311410000,6725799600.0
2018-07-31,USDT,0.9995070099830627,4229030000.0,3253100000,5074836000.0
2018-08-01,USDT,0.999409019947052,3976947000.0,3059190000,4772336400.0
2018-08-02,USDT,1.0006599426269531,3301298000.0,2539460000,3961557600.0
2018-08-03,USDT,0.9990950226783752,3696940000.0,2843800000,4436328000.0
2018-08-04,USDT,0.9985049962997437,3283878000.0,2526060000,3940653600.0
2018-08-05,USDT,0.9993469715118408,2865330000.0,2204100000,3438396000.0
2018-08-06,USDT,1.0009499788284302,3037307000.0,2336390000,3644768400.0
2018-08-07,USDT,1.001539945602417,3824600000.0,2942000000,4589520000.0
2018-08-08,USDT,1.0016900300979614,4448340000.0,3421800000,5338008000.0
2018-08-09,USDT,1.0042400360107422,3414619000.0,2626630000,4097542800.0
2018-08-10,USDT,1.001579999923706,3753737000.0,2887490000,4504484400.0
2018-08-11,USDT,1.009850025177002,3419507000.0,2630390000,4103408400.0
2018-08-12,USDT,1.0004899501800537,5286216000.0,4066320000,6343459200.0
2018-08-13,USDT,1.0039299726486206,3375294000.0,2596380000,4050352800.0
2018-08-14,USDT,0.9975429773330688,5093075000.0,3917750000,6111690000.0
2018-08-15,USDT,1.0012500286102295,4261036000.0,3277720000,5113243200.0
2018-08-16,USDT,1.0012199878692627,3563677000.0,2741290000,4276412400.0
2018-08-17,USDT,0.9977610111236572,4918459000.0,3783430000,5902150800.0
2018-08-18,USDT,1.0028599500656128,4221763000.0,3247510000,5066115600.0
2018-08-19,USDT,1.0005199909210205,3409328000.0,2622560000,4091193600.0
2018-08-20,USDT,1.0053900480270386,3375931000.0,2596870000,4051117200.0
2018-08-21,USDT,1.0006999969482422,3056027000.0,2350790000,3667232400.0
2018-08-22,USDT,1.000349998474121,4323163000.0,3325510000,5187795600.0
2018-08-23,USDT,0.9989759922027588,3110861000.0,2392970000,3733033200.0
2018-08-24,USDT,1.0017800331115723,3705650000.0,2850500000,4446780000.0
2018-08-25,USDT,1.0010000467300415,2546310000.0,1958700000,3055572000.0
2018-08-26,USDT,0.999226987361908,2530489000.0,1946530000,3036586800.0
2018-08-27,USDT,0.9978020191192627,3534674000.0,2718980000,4241608800.0
2018-08-28,USDT,0.9993950128555298,3888989000.0,2991530000,4666786800.0
2018-08-29,USDT,1.0006599426269531,3931252000.0,3024040000,4717502400.0
2018-08-30,USDT,1.0000300407409668,3594331000.0,2764870000,4313197200.0
2018-08-31,USDT,1.0035099983215332,3456999000.0,2659230000,4148398800.0
2018-09-01,USDT,0.9968129992485046,3783494000.0,2910380000,4540192800.0
2018-09-02,USDT,0.9978389739990234,3697369000.0,2844130000,4436842800.0
2018-09-03,USDT,0.9986420273780823,3289975000.0,2530750000,3947970000.0
2018-09-04,USDT,0.999517023563385,3586115000.0,2758550000,4303338000.0
2018-09-05,USDT,1.007949948310852,5200234000.0,4000180000,6240280800.0
2018-09-06,USDT,1.0009100437164307,4804774000.0,3695980000,5765728800.0
2018-09-07,USDT,1.0063600540161133,3611816000.0,2778320000,4334179200.0
2018-09-08,USDT,1.0042799711227417,3048617000.0,2345090000,3658340400.0
2018-09-09,USDT,1.0049799680709839,3212209000.0,2470930000,3854650800.0
2018-09-10,USDT,1.0012799501419067,2990286000.0,2300220000,3588343200.0
2018-09-11,USDT,1.004539966583252,3088189000.0,2375530000,3705826800.0
2018-09-12,USDT,1.0012500286102295,3265860000.0,2512200000,3919032000.0
2018-09-13,USDT,1.006350040435791,3912714000.0,3009780000,4695256800.0
2018-09-14,USDT,1.0023599863052368,3645941000.0,2804570000,4375129200.0
2018-09-15,USDT,1.0008599758148193,2746692000.0,2112840000,3296030400.0
2018-09-16,USDT,1.0009599924087524,2734043000.0,2103110000,3280851600.0
2018-09-17,USDT,1.0041099786758423,3710746000.0,2854420000,4452895200.0
2018-09-18,USDT,1.0022499561309814,3493555000.0,2687350000,4192266000.0
2018-09-19,USDT,1.00068998336792,3426358000.0,2635660000,4111629600.0
2018-09-20,USDT,1.001539945602417,3495817000.0,2689090000,4194980400.0
2018-09-21,USDT,0.9944279789924622,6617702000.0,5090540000,7941242400.0
2018-09-22,USDT,1.000920057296753,4358458000.0,3352660000,5230149600.0
2018-09-23,USDT,0.9995120167732239,3646201000.0,2804770000,4375441200.0
2018-09-24,USDT,1.0006300210952759,3708653000.0,2852810000,4450383600.0
2018-09-25,USDT,1.000440001487732,4643964000.0,3572280000,5572756800.0
2018-09-26,USDT,1.0021300315856934,4395287000.0,3380990000,5274344400.0
2018-09-27,USDT,0.9971070289611816,4431284000.0,3408680000,5317540800.0
2018-09-28,USDT,1.001420021057129,4481464000.0,3447280000,5377756800.0
2018-09-29,USDT,0.9996020197868347,4223700000.0,3249000000,5068440000.0
2018-09-30,USDT,1.0003600120544434,4299516000.0,3307320000,5159419200.0
2018-10-01,USDT,0.9979249835014343,3990324000.0,3069480000,4788388800.0
2018-10-02,USDT,0.9997410178184509,3663647000.0,2818190000,4396376400.0
2018-10-03,USDT,0.9985690116882324,3656614000.0,2812780000,4387936800.0
2018-10-04,USDT,0.9961850047111511,3087084000.0,2374680000,3704500800.0
2018-10-05,USDT,0.9957780241966248,3030079000.0,2330830000,3636094800.0
2018-10-06,USDT,0.997177004814148,2910076000.0,2238520000,3492091200.0
2018-10-07,USDT,0.9966170191764832,2843971000.0,2187670000,3412765200.0
2018-10-08,USDT,0.9958140254020691,3372330000.0,2594100000,4046796000.0
2018-10-09,USDT,0.9967790246009827,2838550000.0,2183500000,3406260000.0
2018-10-10,USDT,0.9935020208358765,2983890000.0,2295300000,3580668000.0
2018-10-11,USDT,0.9930260181427002,4904380000.0,3772600000,5885256000.0
2018-10-12,USDT,0.9941020011901855,3851094000.0,2962380000,4621312800.0
2018-10-13,USDT,0.9880459904670715,2550002000.0,1961540000,3060002400.0
2018-10-14,USDT,0.9895700216293335,2610621000.0,2008170000,3132745200.0
2018-10-15,USDT,0.9801380038261414,7659210000.0,5891700000,9191052000.0
2018-10-16,USDT,0.9751520156860352,3361215000.0,2585550000,4033458000.0
2018-10-17,USDT,0.9712250232696533,3339973000.0,2569210000,4007967600.0
2018-10-18,USDT,0.9808580279350281,3230539000.0,2485030000,3876646800.0
2018-10-19,USDT,0.987712025642395,3019341000.0,2322570000,3623209200.0
2018-10-20,USDT,0.983830988407135,2722252000.0,2094040000,3266702400.0
2018-10-21,USDT,0.9835479855537415,2844829000.0,2188330000,3413794800.0
2018-10-22,USDT,0.9839980006217957,2877355000.0,2213350000,3452826000.0
2018-10-23,USDT,0.987962007522583,2745262000.0,2111740000,3294314400.0
2018-10-24,USDT,0.9886119961738586,2316028000.0,1781560000,2779233600.0
2018-10-25,USDT,0.9887909889221191,2181140000.0,1677800000,2617368000.0
2018-10-26,USDT,0.9897890090942383,2445651000.0,1881270000,2934781200.0
2018-10-27,USDT,0.9930970072746277,2173275000.0,1671750000,2607930000.0
2018-10-28,USDT,0.9984530210494995,2248857000.0,1729890000,2698628400.0
