fecha,crypto_id,open,high,low,close,volume
2026-03-15,bitcoin,71483.6,74500.0,71304.11,73269.31,210258158.8886071
2026-03-16,bitcoin,73269.31,76012.48,73147.29,73913.0,262250648.7559001
2026-03-17,bitcoin,73913.0,74799.99,70850.01,71467.67,211103686.6376792
2026-03-18,bitcoin,71467.67,71999.0,68787.48,69407.36,203736737.3668695
2026-03-19,bitcoin,69407.36,71359.9,69120.01,69859.79,148431217.6291236
2026-03-20,bitcoin,69859.79,71102.99,69382.12,70628.58,64453967.78427038
2026-03-21,bitcoin,70628.58,70654.94,68108.1,68846.9,116302869.2505751
2026-03-22,bitcoin,68846.9,71809.12,67342.87,70132.74,201852512.1311418
2026-03-23,bitcoin,70132.74,71397.28,69505.5,69866.0,200099852.457914
2026-03-24,bitcoin,69866.0,72020.41,68913.3,70829.85,195266819.6003538
2026-03-25,bitcoin,70829.85,71750.55,68645.79,69085.49,137771245.1925568
2026-03-26,bitcoin,69085.49,69486.24,65725.49,66127.0,174414698.3288128
2026-03-27,bitcoin,66127.0,67288.46,65558.77,67014.77,115358678.0764278
2026-03-28,bitcoin,67014.77,67131.22,66278.22,66532.43,82177382.0420104
2026-03-29,bitcoin,66532.43,68163.0,64972.98,67632.89,193614858.0661126
2026-03-30,bitcoin,67632.89,68413.74,65972.41,66729.89,172255612.009867
2026-03-31,bitcoin,66729.89,69313.63,66726.88,68910.0,210444515.2813751
2026-04-01,bitcoin,68910.0,69175.63,65715.46,66856.56,131110590.4903168
2026-04-02,bitcoin,66856.56,67434.34,66283.0,66837.6,90417420.4923857
2026-04-03,bitcoin,66837.6,67549.05,66741.27,67387.66,78585482.39378089
2026-04-04,bitcoin,67387.66,67855.28,66607.53,67304.36,60363561.59738489
2026-04-05,bitcoin,67304.36,70277.79,67173.52,69956.63,127970045.0842472
2026-04-06,bitcoin,69956.63,70343.66,67729.71,68169.48,162449302.311243
2026-04-07,bitcoin,68169.48,72855.74,68082.98,71303.54,363512887.9397974
2026-04-08,bitcoin,71303.54,72354.99,70466.13,72141.96,160311954.2145507
2026-04-09,bitcoin,72141.96,73296.14,71425.01,72449.12,240927689.2535492
2026-04-10,bitcoin,72449.12,73450.0,72381.77,72856.92,120238352.0423056
2026-04-11,bitcoin,72856.92,73804.83,70606.29,70898.55,137994719.1909192
2026-04-12,bitcoin,70898.55,72468.99,70506.4,71866.39,220698872.4456683
2026-04-13,bitcoin,71866.39,76032.88,71675.0,75307.8,419744485.739033
2026-04-14,bitcoin,75307.8,75692.86,73488.59,73843.96,209920067.3401968
2026-04-15,bitcoin,73843.96,75431.86,73285.0,74694.88,204929496.125036
2026-04-16,bitcoin,74694.88,78058.05,73910.25,77779.99,336708413.6781421
2026-04-17,bitcoin,77779.99,78348.4,75763.6,76165.16,261205368.2084237
2026-04-18,bitcoin,76165.16,76243.47,74875.0,75846.23,186086228.9841234
2026-04-19,bitcoin,75846.23,75859.1,73717.98,75710.01,209058518.0155408
2026-04-20,bitcoin,75710.01,76914.28,75285.71,75836.46,263762796.6206947
2026-04-21,bitcoin,75836.46,79404.02,74820.01,79271.6,356378695.8823568
2026-04-22,bitcoin,79271.6,79467.86,77177.0,78377.95,379287253.4908648
2026-04-23,bitcoin,78377.95,78577.78,76954.99,78042.95,224176777.8312835
2026-04-24,bitcoin,78042.95,78061.22,77248.4,77331.0,100854615.2853469
2026-04-25,bitcoin,77331.0,78217.65,77140.01,78048.41,119235903.2478191
2026-04-26,bitcoin,78048.41,79499.55,76570.58,76801.17,348391789.3370026
2026-04-27,bitcoin,76801.17,77484.32,75678.49,76065.53,213259745.4653815
2026-04-28,bitcoin,76065.53,77904.15,75710.96,75929.99,299698288.2695959
2026-04-29,bitcoin,75929.99,76666.67,74942.08,76468.3,351586971.2206687
2026-04-30,bitcoin,76468.3,78910.0,76110.0,78433.82,217107148.7184948
2026-05-01,bitcoin,78433.82,78680.0,77753.35,78492.04,268738045.7998865
2026-05-02,bitcoin,78492.04,79198.15,78071.06,78664.95,119834393.7058855
2026-05-03,bitcoin,78664.95,80628.68,78200.0,80024.92,353926399.1331787
2026-05-04,bitcoin,80024.92,81740.38,79615.38,81529.26,278982413.9482356
2026-05-05,bitcoin,81529.26,82849.99,80715.8,81701.79,274065733.1944011
2026-05-06,bitcoin,81701.79,81904.51,79711.62,79909.98,311465470.5908652
2026-05-07,bitcoin,79909.98,80515.45,79180.0,80150.85,252776806.1120831
2026-05-08,bitcoin,80150.85,80676.09,79740.0,80522.77,144225616.2460972
2026-05-09,bitcoin,80522.77,81440.76,80480.01,81410.43,135722162.343827
2026-05-10,bitcoin,81410.43,82480.68,80270.0,81444.65,364507230.640379
2026-05-11,bitcoin,81444.65,82140.0,80180.86,80340.0,375213698.9472917
2026-05-12,bitcoin,80340.0,81320.0,78813.23,78835.0,298974158.659342
2026-05-13,bitcoin,78835.0,81322.75,78766.71,81290.01,262934817.2084143
2026-05-14,bitcoin,81290.01,82039.99,78650.01,79161.86,302049596.4612495
2026-05-15,bitcoin,79161.86,79566.15,77649.58,78238.04,241374882.199994
2026-05-16,bitcoin,78238.04,78601.89,77720.02,78052.78,173937136.8785069
2026-05-17,bitcoin,78052.78,78486.75,76052.71,76420.0,520483106.9575915
2026-05-18,bitcoin,76420.0,77409.99,76140.01,76526.95,624041493.339156
2026-05-19,bitcoin,76526.95,77857.14,76408.0,77459.99,420806181.1879629
2026-05-20,bitcoin,77459.99,78200.0,76722.03,77256.3,315782550.9837369
2026-05-21,bitcoin,77256.3,78092.19,76571.44,76798.49,326759775.3130695
2026-05-22,bitcoin,76798.49,77104.1,74267.76,75517.3,486620517.0631779
2026-05-23,bitcoin,75517.3,77531.57,75366.01,76371.39,432159027.1129614
2026-05-24,bitcoin,76371.39,77902.94,76100.01,77620.01,377672305.2804353
2026-05-25,bitcoin,77620.01,78079.98,76263.16,76512.97,507909593.7908355
2026-05-26,bitcoin,76512.97,76718.18,74760.01,75328.72,485689624.7860206
2026-05-27,bitcoin,75328.72,75421.88,72584.26,72930.01,475954127.5403401
2026-05-28,bitcoin,72930.01,74202.6,72513.15,73804.43,344877133.2481646
2026-05-29,bitcoin,73804.43,74325.7,73181.77,73925.31,244401762.2607544
2026-05-30,bitcoin,73925.31,74278.14,73501.76,73657.36,168932787.5372424
2026-05-31,bitcoin,73657.36,74206.65,71061.86,71125.51,457800079.7557165
2026-06-01,bitcoin,71125.51,71807.87,67072.19,67305.86,601558068.3551363
2026-06-02,bitcoin,67305.86,68147.35,65442.43,66075.5,575871036.1757197
2026-06-03,bitcoin,66075.5,66380.0,61366.97,63897.36,845432802.4286712
2026-06-04,bitcoin,63897.36,64158.24,60037.6,60439.99,781107295.3462946
2026-06-05,bitcoin,60439.99,62010.57,59128.0,60785.87,563468691.6235905
2026-06-06,bitcoin,60785.87,62959.74,60402.48,62095.0,255262179.1439956
2026-06-07,bitcoin,62095.0,64268.0,61179.55,63774.91,500267154.4414034
2026-06-08,bitcoin,63774.91,64054.04,61035.0,61130.0,371449773.0615629
2026-06-09,bitcoin,61130.0,62860.0,60727.6,62635.42,337270482.9094253
2026-06-10,bitcoin,62635.42,63262.71,61103.64,62753.56,277978926.2266334
2026-06-11,bitcoin,62753.56,64394.0,62344.47,63590.02,351389006.1457624
2026-06-12,bitcoin,63590.02,64349.99,63387.13,64300.01,166413832.3083048
2026-06-13,bitcoin,64300.01,64775.1,63865.01,64025.06,157760402.6700673
2026-06-14,bitcoin,64025.06,67299.27,63680.25,67294.18,388335623.7304328
2026-06-15,bitcoin,67294.18,67294.18,65360.0,65868.63,312766436.3667678
2026-06-16,bitcoin,65868.63,66252.25,64561.56,65746.93,245449784.5455736
2026-06-17,bitcoin,65746.93,66443.09,62290.05,62374.55,393004589.2478664
2026-06-18,bitcoin,62374.55,63418.92,62265.56,63215.0,257883811.3963088
2026-06-19,bitcoin,63215.0,64389.68,62866.68,64158.33,169458775.6539038
2026-06-20,bitcoin,64158.33,64590.0,63722.71,64225.16,142519292.4073543
2026-06-21,bitcoin,64225.16,65624.55,63267.06,64841.69,265309356.8009194
2026-06-22,bitcoin,64841.69,64864.5,61937.03,62485.0,320887953.1737099
2026-06-23,bitcoin,62485.0,63407.88,60261.38,60275.0,353865350.607884
2026-06-24,bitcoin,60275.0,61962.5,58100.0,59560.32,656173188.7966754
2026-06-25,bitcoin,59560.32,60762.91,58334.36,60320.99,467972003.1385428
2026-06-26,bitcoin,60320.99,60942.36,59549.66,60841.51,230054153.9827182
2026-06-27,bitcoin,60841.51,60853.16,59751.48,59889.46,238175556.9032077
2026-06-28,bitcoin,59889.46,60787.88,58893.0,59823.9,478080873.5297247
2026-06-29,bitcoin,59823.9,60683.9,58196.0,58381.76,280420511.1958612
2026-06-30,bitcoin,58381.76,60541.49,57802.74,60144.07,205210139.9405525
2026-07-01,bitcoin,60144.07,62199.21,59587.92,61608.72,254392609.5172573
2026-07-02,bitcoin,61608.72,62415.0,61115.15,61923.11,153167440.634995
2026-07-03,bitcoin,61923.11,63082.7,61915.0,62931.56,122455734.5007661
2026-07-04,bitcoin,62931.56,63461.14,62435.01,62740.24,114807949.3471284
2024-04-23,ethereum,3225.94,3293.36,3168.51,3175.76,351291233.452765
2024-04-24,ethereum,3175.76,3193.86,3072.73,3160.5,414324626.775184
2024-04-25,ethereum,3160.5,3191.88,3102.91,3117.81,326543099.574772
2024-04-26,ethereum,3117.81,3166.65,3069.04,3144.76,334915076.514281
2024-04-27,ethereum,3144.76,3337.91,3142.44,3320.79,312894664.855171
2024-04-28,ethereum,3320.79,3357.69,3116.14,3182.3,261265153.172675
2024-04-29,ethereum,3182.3,3250.91,2966.74,2993.96,301985457.30329
2024-04-30,ethereum,2993.96,3029.31,2817.35,2885.45,331027738.806072
2024-05-01,ethereum,2885.45,3015.39,2869.08,2990.47,315701469.638622
2024-05-02,ethereum,2990.47,3085.72,2958.87,3075.61,268885800.217172
2024-05-03,ethereum,3075.61,3168.19,3062.75,3126.72,221141018.696278
2024-05-04,ethereum,3126.72,3171.0,3073.34,3160.09,243389935.748879
2024-05-05,ethereum,3160.09,3221.78,3056.64,3089.62,147335583.629426
2024-05-06,ethereum,3089.62,3130.09,3023.0,3071.38,203338854.832723
2024-05-07,ethereum,3071.38,3079.67,2978.24,3007.32,188586436.178363
2024-05-08,ethereum,3007.32,3023.59,2937.09,3005.92,189337664.085799
2024-05-09,ethereum,3005.92,3059.04,2907.89,2918.52,178022093.292901
2024-05-10,ethereum,2918.52,2945.56,2878.45,2925.93,173187264.062658
2024-05-11,ethereum,2925.93,2944.0,2901.83,2938.01,82250982.041983
2024-05-12,ethereum,2938.01,2995.87,2864.99,2961.27,169681207.927983
2024-05-13,ethereum,2961.27,2977.84,2870.64,2898.82,213108225.017422
2024-05-14,ethereum,2898.82,2992.0,2862.2,2977.43,150858862.157248
2024-05-15,ethereum,2977.43,3041.38,2931.22,2956.62,320626409.469168
2024-05-16,ethereum,2956.62,3117.65,2923.57,3111.34,346782350.852925
2024-05-17,ethereum,3111.34,3146.59,3067.87,3110.83,180693834.1241
2024-05-18,ethereum,3110.83,3136.35,3063.64,3077.38,70423939.441861
2024-05-19,ethereum,3077.38,3139.25,3048.56,3118.3,97618657.840909
2024-05-20,ethereum,3118.3,3834.94,3110.77,3777.77,983567851.934014
2024-05-21,ethereum,3777.77,3840.74,3654.34,3761.85,455059862.691134
2024-05-22,ethereum,3761.85,3947.85,3701.0,3812.96,602514308.155977
2024-05-23,ethereum,3812.96,3903.14,3529.13,3694.01,404134138.778107
2024-05-24,ethereum,3694.01,3778.26,3655.56,3743.89,171158134.4357
2024-05-25,ethereum,3743.89,3875.0,3731.27,3832.94,134854460.259602
2024-05-26,ethereum,3832.94,3977.36,3818.74,3963.82,77509172.527985
2024-05-27,ethereum,3963.82,3974.68,3822.73,3861.42,262005887.556234
2024-05-28,ethereum,3861.42,3887.99,3751.13,3759.92,26558548.360957
2024-05-29,ethereum,3759.92,3801.94,3703.02,3776.1,56029111.143945
2024-05-30,ethereum,3776.1,3847.96,3719.66,3744.8,186226481.100737
2024-05-31,ethereum,3744.8,3814.0,3723.98,3798.77,171303789.685451
2024-06-01,ethereum,3798.77,3838.07,3771.64,3798.98,86367555.35457
2024-06-02,ethereum,3798.98,3850.0,3753.14,3796.7,113805116.698184
2024-06-03,ethereum,3796.7,3817.27,3731.68,3810.61,164105473.693956
2024-06-04,ethereum,3810.61,3839.0,3776.35,3813.35,353567118.804596
2024-06-05,ethereum,3813.35,3886.63,3796.3,3845.0,420322085.018296
2024-06-06,ethereum,3845.0,3854.74,3760.05,3800.84,375075688.308767
2024-06-07,ethereum,3800.84,3808.0,3575.0,3687.49,305945889.847387
2024-06-08,ethereum,3687.49,3712.49,3666.21,3690.12,84849564.049251
2024-06-09,ethereum,3690.12,3721.01,3644.47,3701.72,7553172.13332
2024-06-10,ethereum,3701.72,3705.08,3432.93,3446.64,15180454.970963
2024-06-11,ethereum,3446.64,3656.22,3432.48,3618.44,15040307.878365
2024-06-12,ethereum,3618.44,3624.64,3434.27,3443.26,116114763.754579
2024-06-13,ethereum,3443.26,3532.02,3428.58,3462.45,121220357.996695
2024-06-14,ethereum,3462.45,3593.42,3362.75,3566.17,149570841.141321
2024-06-15,ethereum,3566.17,3611.29,3536.7,3592.1,113695568.065153
2024-06-16,ethereum,3592.1,3653.83,3487.42,3497.9,144423722.719816
2024-06-17,ethereum,3497.9,3577.41,3352.47,3424.08,159854443.944286
2024-06-18,ethereum,3424.08,3584.61,3387.6,3529.42,152421715.602075
2024-06-19,ethereum,3529.42,3625.57,3491.41,3506.57,142091747.284565
2024-06-20,ethereum,3506.57,3541.67,3446.44,3492.86,144385078.148391
2024-06-21,ethereum,3492.86,3546.94,3470.8,3505.72,120959101.219858
2024-06-22,ethereum,3505.72,3521.28,3471.86,3474.8,114792222.966695
2024-06-23,ethereum,3474.8,3482.94,3240.83,3280.27,163352331.153629
2024-06-24,ethereum,3280.27,3425.37,3243.0,3419.97,156282072.340478
2024-06-25,ethereum,3419.97,3429.55,3346.95,3361.86,127201165.152807
2024-06-26,ethereum,3361.86,3476.34,3325.83,3452.16,136500284.837302
2024-06-27,ethereum,3452.16,3487.5,3403.7,3413.47,139289321.087015
2024-06-28,ethereum,3413.47,3416.98,3366.24,3394.3,126647378.612325
2024-06-29,ethereum,3394.3,3404.61,3353.85,3400.46,114037345.849306
2024-06-30,ethereum,3400.46,3524.04,3391.79,3474.64,135300856.414275
2024-07-01,ethereum,3474.64,3499.0,3401.56,3416.25,114487890.913885
2024-07-02,ethereum,3416.25,3433.64,3275.39,3304.23,123358600.269592
2024-07-03,ethereum,3304.23,3322.1,3090.0,3139.1,193917708.614549
2024-07-04,ethereum,3139.1,3169.55,2811.0,2991.04,239373833.523378
2024-07-05,ethereum,2991.04,3030.0,2955.15,3019.99,134997794.977251
2024-07-06,ethereum,3019.99,3080.64,2955.51,2970.73,129697687.619226
2024-07-07,ethereum,2970.73,3096.69,2823.08,2969.63,206551499.623822
2024-07-08,ethereum,2969.63,3113.87,2945.47,3068.31,175505783.703226
2024-07-09,ethereum,3068.31,3129.6,3024.47,3122.95,125077652.762236
2024-07-10,ethereum,3122.95,3216.68,3055.26,3117.88,145887911.744526
2024-07-11,ethereum,3117.88,3149.5,3047.0,3131.82,133379213.151054
2024-07-12,ethereum,3131.82,3170.81,3090.36,3155.78,115299158.295246
2024-07-13,ethereum,3155.78,3224.73,3144.44,3190.04,123307210.284506
2024-07-14,ethereum,3190.04,3394.9,3183.25,3367.68,130420775.329359
2024-07-15,ethereum,3367.68,3497.3,3347.84,3476.54,161855073.417753
2024-07-16,ethereum,3476.54,3515.61,3414.0,3437.76,135348225.510003
2024-07-17,ethereum,3437.76,3489.31,3377.61,3389.95,117820678.500304
2024-07-18,ethereum,3389.95,3473.84,3368.71,3464.33,120170548.795216
2024-07-19,ethereum,3464.33,3540.0,3463.74,3502.67,136955650.984109
2024-07-20,ethereum,3502.67,3539.0,3477.11,3500.19,121771418.473378
2024-07-21,ethereum,3500.19,3562.57,3412.07,3456.71,141954947.017682
2024-07-22,ethereum,3456.71,3540.24,3422.98,3454.98,136791888.640851
2024-07-23,ethereum,3454.98,3499.0,3390.44,3415.65,125457081.987757
2024-07-24,ethereum,3415.65,3432.0,3107.44,3142.81,181811281.560082
2024-07-25,ethereum,3142.81,3275.05,3088.16,3255.02,141790886.832337
2024-07-26,ethereum,3255.02,3327.86,3243.07,3280.95,132428446.785649
2024-07-27,ethereum,3280.95,3293.79,3191.3,3269.25,148065525.535629
2024-07-28,ethereum,3269.25,3396.48,3251.17,3308.49,150273190.21998
2024-07-29,ethereum,3308.49,3364.83,3258.65,3320.98,128493931.180488
2024-07-30,ethereum,3320.98,3349.39,3233.6,3302.68,130101275.057822
2024-07-31,ethereum,3302.68,3327.0,3103.38,3117.34,170039313.177098
2024-08-01,ethereum,3117.34,3218.63,2987.11,3040.24,183774886.808743
2024-08-02,ethereum,3040.24,3048.88,2914.44,2942.95,146200251.879296
2024-08-03,ethereum,2942.95,2956.46,2820.83,2827.55,156365634.256525
2024-08-04,ethereum,2827.55,2838.13,2111.97,2451.37,755461774.24136
2024-08-05,ethereum,2451.37,2554.47,2364.15,2528.2,338528006.133499
2024-08-06,ethereum,2528.2,2550.0,2364.82,2413.3,255969643.148622
2024-08-07,ethereum,2413.3,2525.0,2309.09,2506.82,237917198.663921
2024-08-08,ethereum,2506.82,2724.34,2503.61,2558.4,230024198.670899
2024-08-09,ethereum,2558.4,2644.44,2553.49,2599.1,135101049.349992
2024-08-10,ethereum,2599.1,2718.1,2589.68,2613.49,126199795.53319
2024-08-11,ethereum,2613.49,2721.35,2510.0,2688.84,224035629.585433
2024-08-12,ethereum,2688.84,2749.36,2611.54,2652.19,170485862.959365
2024-08-13,ethereum,2652.19,2779.2,2633.42,2674.01,179960190.076915
2024-08-14,ethereum,2674.01,2680.0,2589.66,2668.6,141336748.365945
2024-08-15,ethereum,2668.6,2674.81,2516.47,2569.56,140862906.129108
2024-08-16,ethereum,2569.56,2629.89,2564.22,2606.74,132621535.83054
2024-08-17,ethereum,2606.74,2687.38,2594.84,2672.01,112344020.209525
2024-08-18,ethereum,2672.01,2677.78,2564.67,2584.57,123985252.302959
2024-08-19,ethereum,2584.57,2694.68,2555.34,2574.87,129997380.485427
2024-08-20,ethereum,2574.87,2616.73,2536.73,2601.97,135127809.359932
2024-08-21,ethereum,2601.97,2662.62,2584.86,2599.74,126501011.24131
2024-08-22,ethereum,2599.74,2698.87,2598.01,2670.32,130130966.221392
2024-08-23,ethereum,2670.32,2798.46,2662.69,2761.14,133261571.764792
2024-08-24,ethereum,2761.14,2819.93,2732.32,2762.8,121767292.301823
2024-08-25,ethereum,2762.8,2790.94,2703.0,2721.41,125469603.496561
2024-08-26,ethereum,2721.41,2731.71,2559.07,2579.16,122517323.394702
2024-08-27,ethereum,2579.16,2592.0,2394.33,2496.39,195478258.244934
2024-08-28,ethereum,2496.39,2594.98,2457.04,2575.36,158041719.267435
2024-08-29,ethereum,2575.36,2585.26,2435.63,2448.7,153928572.164443
2024-08-30,ethereum,2448.7,2540.11,2433.0,2518.74,115250625.346113
2024-08-31,ethereum,2518.74,2528.11,2438.68,2480.72,136125813.293694
2024-09-01,ethereum,2480.72,2537.08,2401.0,2513.24,139134219.776595
2024-09-02,ethereum,2513.24,2563.69,2437.17,2444.72,119911224.315895
2024-09-03,ethereum,2444.72,2469.55,2310.0,2454.58,160322789.220928
2024-09-04,ethereum,2454.58,2489.03,2355.96,2371.2,135551436.80812
2024-09-05,ethereum,2371.2,2408.35,2270.0,2290.63,169027329.466886
2024-09-06,ethereum,2290.63,2310.99,2151.91,2300.13,170995339.018313
2024-09-07,ethereum,2300.13,2308.92,2240.82,2245.18,117104638.068375
2024-09-08,ethereum,2245.18,2338.46,2242.97,2292.47,133594590.175742
2024-09-09,ethereum,2292.47,2378.31,2291.36,2324.75,147768751.387697
2024-09-10,ethereum,2324.75,2400.0,2278.56,2325.97,143866221.377074
2024-09-11,ethereum,2325.97,2390.0,2315.51,2322.73,127378279.870392
2024-09-12,ethereum,2322.73,2410.82,2321.77,2406.56,125629169.887454
2024-09-13,ethereum,2406.56,2464.42,2395.61,2418.59,127484855.821286
2024-09-14,ethereum,2418.59,2430.0,2380.0,2408.77,121709520.039861
2024-09-15,ethereum,2408.77,2408.92,2254.19,2288.25,137249503.124905
2024-09-16,ethereum,2288.25,2392.8,2263.56,2383.11,137205501.802468
2024-09-17,ethereum,2383.11,2389.22,2277.33,2296.39,122397183.905938
2024-09-18,ethereum,2296.39,2452.39,2288.6,2439.79,135140523.216849
2024-09-19,ethereum,2439.79,2571.29,2433.33,2559.33,134092940.615306
2024-09-20,ethereum,2559.33,2584.98,2525.05,2558.79,119996156.761409
2024-09-21,ethereum,2558.79,2631.33,2555.19,2570.25,116427292.838961
2024-09-22,ethereum,2570.25,2687.0,2525.19,2674.61,151841742.34496
2024-09-23,ethereum,2674.61,2701.67,2592.14,2612.07,126976899.321189
2024-09-24,ethereum,2612.07,2673.29,2596.92,2601.53,126958543.526729
2024-09-25,ethereum,2601.53,2663.28,2555.15,2652.16,134130667.783539
2024-09-26,ethereum,2652.16,2699.22,2616.0,2683.59,127435376.336755
2024-09-27,ethereum,2683.59,2726.15,2650.0,2669.27,127542034.36956
2024-09-28,ethereum,2669.27,2683.78,2634.29,2665.77,120172788.040553
2024-09-29,ethereum,2665.77,2672.34,2592.75,2595.76,141296049.70924
2024-09-30,ethereum,2595.76,2658.41,2485.19,2524.47,131427001.67696
2024-10-01,ethereum,2524.47,2531.55,2414.6,2460.82,156414531.498434
2024-10-02,ethereum,2460.82,2479.1,2311.0,2341.13,163169144.774538
2024-10-03,ethereum,2341.13,2417.84,2312.5,2417.03,127324159.66513
2024-10-04,ethereum,2417.03,2441.18,2391.41,2415.73,109846756.499207
2024-10-05,ethereum,2415.73,2456.84,2390.83,2446.06,107098727.031929
2024-10-06,ethereum,2446.06,2520.12,2415.41,2474.32,125774073.419097
2024-10-07,ethereum,2474.32,2480.77,2401.74,2419.85,121985689.410218
2024-10-08,ethereum,2419.85,2472.86,2411.68,2459.83,132284732.199673
2024-10-09,ethereum,2459.83,2460.34,2351.6,2403.42,135358571.007158
2024-10-10,ethereum,2403.42,2452.33,2331.66,2442.85,125813828.172442
2024-10-11,ethereum,2442.85,2482.14,2432.14,2471.86,121742844.272561
2024-10-12,ethereum,2471.86,2488.46,2436.23,2439.78,113071460.605324
2024-10-13,ethereum,2439.78,2642.55,2437.19,2634.48,132519485.938314
2024-10-14,ethereum,2634.48,2687.0,2538.16,2573.73,160752390.838356
2024-10-15,ethereum,2573.73,2646.46,2564.49,2607.21,136029551.377523
2024-10-16,ethereum,2607.21,2646.74,2584.03,2630.04,117555503.896203
2024-10-17,ethereum,2630.04,2662.07,2576.13,2651.87,123635055.242547
2024-10-18,ethereum,2651.87,2674.49,2629.06,2643.24,134088435.660702
2024-10-19,ethereum,2643.24,2718.8,2634.85,2705.21,143691197.398091
2024-10-20,ethereum,2705.21,2768.53,2661.0,2679.37,147769011.155464
2024-10-21,ethereum,2679.37,2684.49,2606.18,2624.19,123447411.923787
2024-10-22,ethereum,2624.19,2642.99,2530.0,2539.99,119022441.855283
2024-10-23,ethereum,2539.99,2560.59,2455.0,2524.99,138344209.190109
2024-10-24,ethereum,2524.99,2565.15,2461.71,2524.2,143514503.760031
2024-10-25,ethereum,2524.2,2535.48,2385.0,2457.0,160674516.581539
2024-10-26,ethereum,2457.0,2505.63,2455.02,2500.85,132570716.577848
2024-10-27,ethereum,2500.85,2543.51,2470.63,2500.8,116536634.978658
2024-10-28,ethereum,2500.8,2649.81,2489.19,2648.15,135565954.413637
2024-10-29,ethereum,2648.15,2720.17,2600.0,2683.69,142996922.273413
2024-10-30,ethereum,2683.69,2696.12,2543.0,2563.13,134824564.237263
2024-10-31,ethereum,2563.13,2585.67,2471.0,2500.34,152237467.098881
2024-11-01,ethereum,2500.34,2537.73,2470.87,2488.13,126133230.656455
2024-11-02,ethereum,2488.13,2496.88,2413.67,2442.94,120861011.262908
2024-11-03,ethereum,2442.94,2490.53,2411.0,2442.88,113323970.871474
2024-11-04,ethereum,2442.88,2479.17,2359.0,2441.27,135756948.579616
2024-11-05,ethereum,2441.27,2665.34,2401.8,2633.61,202848773.293922
2024-11-06,ethereum,2633.61,2878.53,2633.33,2846.85,204623130.857121
2024-11-07,ethereum,2846.85,2955.88,2823.55,2936.47,173015901.721913
2024-11-08,ethereum,2936.47,3057.79,2891.3,3040.9,146240444.280589
2024-11-10,ethereum,3208.64,3255.63,3069.82,3235.42,234616463.057688
2024-11-11,ethereum,3235.42,3442.55,3208.9,3260.69,311689108.923229
2024-11-12,ethereum,3260.69,3327.57,3117.89,3311.11,228397362.287804
2024-11-13,ethereum,3311.11,3332.5,3060.29,3077.52,220453383.004777
2024-11-14,ethereum,3077.52,3178.8,3015.0,3023.9,167359446.545389
2024-11-15,ethereum,3023.9,3220.0,3016.58,3141.62,152665079.955467
2024-11-16,ethereum,3141.62,3184.74,3038.0,3086.6,151139705.939712
2024-11-17,ethereum,3086.6,3156.51,3043.28,3143.27,146238468.038169
2024-11-18,ethereum,3143.27,3223.16,3077.41,3104.79,167404541.567869
2024-11-19,ethereum,3104.79,3158.03,3066.54,3129.8,153380791.997209
2024-11-20,ethereum,3129.8,3372.4,3031.0,3277.14,196074815.958086
2024-11-21,ethereum,3277.14,3425.59,3260.45,3314.44,179994990.231517
2024-11-22,ethereum,3314.44,3494.49,3266.29,3459.91,156113769.708033
2024-11-23,ethereum,3459.91,3469.7,3281.64,3294.01,167411390.578036
2024-11-24,ethereum,3294.01,3536.44,3287.6,3517.93,203333164.202228
2024-11-25,ethereum,3517.93,3545.71,3280.21,3298.13,215191997.766138
2024-11-26,ethereum,3298.13,3571.03,3253.55,3552.0,166740408.927302
2024-11-27,ethereum,3552.0,3685.59,3535.35,3542.2,179791865.813632
2024-11-28,ethereum,3542.2,3645.66,3531.34,3614.44,256100763.449184
2024-11-29,ethereum,3614.44,3724.84,3560.0,3675.0,560052204.434685
2024-11-30,ethereum,3675.0,3746.38,3657.89,3727.32,441308191.455796
2024-12-01,ethereum,3727.32,3759.5,3570.75,3671.99,759956274.876917
2024-12-02,ethereum,3671.99,3680.32,3502.8,3571.21,841817096.262441
2024-12-03,ethereum,3571.21,3853.0,3539.73,3820.81,969000859.51057
2024-12-04,ethereum,3820.81,3954.0,3734.35,3887.8,1489669947.800646
2024-12-05,ethereum,3887.8,4038.59,3685.05,3991.98,1474700365.478834
2024-12-06,ethereum,3991.98,4087.0,3969.2,4005.0,737424670.756049
2024-12-07,ethereum,4005.0,4024.04,3925.44,3991.79,445339476.873973
2024-12-08,ethereum,3991.79,4015.61,3806.55,3824.56,719136648.456994
2024-12-09,ethereum,3824.56,3864.8,3514.29,3567.64,1893715329.598495
2024-12-10,ethereum,3567.64,3819.9,3516.42,3786.29,1030285832.664885
2024-12-11,ethereum,3786.29,3986.03,3754.35,3957.4,1023714353.534124
2024-12-12,ethereum,3957.4,3983.95,3836.67,3885.61,923802646.620761
2024-12-13,ethereum,3885.61,3945.59,3847.95,3888.74,604318292.162683
2024-12-14,ethereum,3888.74,3910.0,3826.74,3895.11,503971804.825506
2024-12-15,ethereum,3895.11,4024.0,3845.75,3941.51,919047258.033169
2024-12-16,ethereum,3941.51,4106.0,3918.2,3939.49,1093271171.035646
2024-12-17,ethereum,3939.49,3984.27,3804.73,3867.57,908968234.925123
2024-12-18,ethereum,3867.57,3905.4,3543.24,3615.18,1593119361.76208
2024-12-19,ethereum,3615.18,3636.65,3102.31,3375.16,2634271723.71584
